"3","0.172129","248.38.9.24","131.243.1.10","TCP","54","41553  >  21 [ACK] Seq=1314531095 Ack=3522283871 Win=5840 Len=0"
"57","181.359733","217.148.52.180","131.243.2.12","TCP","54","2471  >  21 [ACK] Seq=3240012532 Ack=4160427571 Win=17520 Len=0"
"119","214.957697","59.30.70.208","128.3.28.48","TCP","66","34500  >  21 [ACK] Seq=2376548816 Ack=3378153983 Win=4452 Len=0 TSval=409889 TSecr=2268157553"
"280","300.385137","229.246.115.157","131.243.1.10","TCP","54"," 56646  >  21 [ACK] Seq=3601681548 Ack=482135013 Win=0 Len=0"
"312","300.824489","229.246.115.157","131.243.1.10","TCP","54","56646  >  21 [ACK] Seq=3601681548 Ack=482136330 Win=61320 Len=0"
"376","320.765865","189.30.8.121","131.243.1.10","TCP","54","40570  >  21 [ACK] Seq=3857849775 Ack=3874753630 Win=17520 Len=0"
"453","333.627291","189.30.8.121","131.243.1.10","TCP","54","40595  >  21 [ACK] Seq=3861801732 Ack=3070745588 Win=17520 Len=0"
"716","469.336756","7.82.237.222","131.243.1.10","TCP","54","5973  >  21 [ACK] Seq=2836082885 Ack=4117658486 Win=64240 Len=0"
"805","490.066072","7.82.237.222","131.243.1.10","TCP","54","7485  >  21 [ACK] Seq=2842551018 Ack=1007098653 Win=64240 Len=0"
"985","559.589700","152.191.35.146","128.3.28.48","TCP","66","34528  >  21 [ACK] Seq=2757745485 Ack=3739857698 Win=4452 Len=0 TSval=444354 TSecr=2268192013"
"1030","570.736975","152.191.35.146","128.3.28.48","TCP","66","34530  >  21 [ACK] Seq=2780329857 Ack=3746425480 Win=4452 Len=0 TSval=445469 TSecr=2268193128"
"1078","585.509205","152.191.35.146","128.3.28.48","TCP","66","34532  >  21 [ACK] Seq=2799027953 Ack=3762298411 Win=4452 Len=0 TSval=446946 TSecr=2268194605"
"1234","672.275888","45.7.36.127","131.243.2.12","TCP","54","2945  >  21 [ACK] Seq=1291332708 Ack=4224685612 Win=8760 Len=0"
"1630","822.176503","161.126.87.140","131.243.1.10","TCP","54","1819  >  21 [ACK] Seq=2931886123 Ack=3250326096 Win=65340 Len=0"
"1722","848.471283","91.198.76.64","131.243.1.10","TCP","54","61149  >  21 [ACK] Seq=2133859528 Ack=1099545149 Win=5840 Len=0"
"1896","907.876795","161.126.87.140","131.243.1.10","TCP","54","1824  >  21 [ACK] Seq=2951351271 Ack=1653996698 Win=65340 Len=0"
"1982","918.034264","161.126.87.140","131.243.1.10","TCP","54","1826  >  21 [ACK] Seq=2953685134 Ack=1335315708 Win=65340 Len=0"
"2262","1006.484747","189.214.156.168","131.243.1.10","TCP","54","3017  >  21 [ACK] Seq=1637976574 Ack=3816381823 Win=9112 Len=0"
"2295","1009.792671","173.112.82.221","131.243.1.10","TCP","54","3887  >  21 [ACK] Seq=4090061795 Ack=4144702576 Win=65535 Len=0"
"2460","1058.854332","168.254.152.132","131.243.2.12","TCP","54","2523  >  21 [ACK] Seq=1546644011 Ack=4275810115 Win=17520 Len=0"
"2606","1110.338476","4.251.189.14","131.243.1.10","TCP","54","37465  >  21 [ACK] Seq=2480776529 Ack=299187677 Win=5840 Len=0"
"2729","1130.637910","148.111.20.136","131.243.1.10","TCP","54","51858  >  21 [ACK] Seq=2511075634 Ack=3387262941 Win=5840 Len=0"
"2948","1187.603670","168.254.152.132","131.243.2.12","TCP","54","1466  >  21 [ACK] Seq=1576231987 Ack=4292362851 Win=17520 Len=0"
"3038","1211.073669","249.44.109.25","128.3.28.48","TCP","66","1286  >  21 [ACK] Seq=2594401954 Ack=134197194 Win=5840 Len=0 TSval=195399177 TSecr=2268257174"
"3074","1212.446023","249.44.109.25","128.3.28.48","TCP","66","1288  >  21 [ACK] Seq=2585326591 Ack=131645312 Win=5840 Len=0 TSval=195399314 TSecr=2268257311"
"3105","1214.460200","249.44.109.25","128.3.28.48","TCP","66","1290  >  21 [ACK] Seq=2593112409 Ack=138913055 Win=5840 Len=0 TSval=195399515 TSecr=2268257511"
"3481","1319.345423","55.84.210.42","131.243.1.10","TCP","54","3552  >  21 [ACK] Seq=3664903932 Ack=3783934136 Win=32767 Len=0"
"3572","1349.361038","82.143.24.12","131.243.2.12","TCP","54","3868  >  21 [ACK] Seq=1278870485 Ack=18157421 Win=17520 Len=0"
"3623","1368.308117","232.8.175.74","131.243.1.10","TCP","54","63068  >  21 [ACK] Seq=3108712003 Ack=3387660696 Win=8760 Len=0"
"3772","1398.278539","178.214.186.1","131.243.1.10","TCP","54","60407  >  21 [ACK] Seq=3726390523 Ack=3033698579 Win=5840 Len=0"
"3853","1408.742923","178.214.186.1","131.243.1.10","TCP","54","60415  >  21 [ACK] Seq=3962290440 Ack=4208204251 Win=5840 Len=0"
"4227","1555.383270","232.8.175.74","131.243.1.10","TCP","54","63072  >  21 [ACK] Seq=3132369787 Ack=2460470658 Win=8760 Len=0"
"4306","1562.964213","232.8.175.74","131.243.1.10","TCP","54","63074  >  21 [ACK] Seq=3133455061 Ack=1783940912 Win=8760 Len=0"
"4590","1652.397732","152.191.35.146","128.3.28.48","TCP","66","34722  >  21 [ACK] Seq=3924136717 Ack=591562545 Win=4452 Len=0 TSval=553636 TSecr=2268301283"
"4892","1845.188741","216.43.247.103","131.243.1.10","TCP","54","58752  >  21 [ACK] Seq=3247196765 Ack=3225932125 Win=5840 Len=0"
"4952","1850.897865","16.69.134.221","131.243.2.12","TCP","54","4517  >  21 [ACK] Seq=3465098128 Ack=83179558 Win=17520 Len=0"
"5233","1906.015980","150.70.97.75","131.243.1.10","TCP","54","2130  >  21 [ACK] Seq=3301524673 Ack=2892670081 Win=32120 Len=0"
"5265","1906.216079","131.243.1.10","150.70.97.75","TCP","54","21  >  2130 [ACK] Seq=2892671395 Ack=3301524689 Win=17504 Len=0"
"5438","1935.761211","16.69.134.221","131.243.2.12","TCP","54"," 4517  >  21 [ACK] Seq=3465100875 Ack=83184319 Win=17382 Len=0"
"5465","2262.563634","250.225.145.152","131.243.1.10","TCP","54","1267  >  21 [ACK] Seq=2007890 Ack=3464407725 Win=8576 Len=0"
"5539","2333.269688","18.197.41.194","131.243.1.10","TCP","54","25202  >  21 [ACK] Seq=3498156636 Ack=2192896637 Win=33580 Len=0"
"5600","2346.715432","237.180.56.133","131.243.1.10","TCP","54","3276  >  21 [ACK] Seq=1323715784 Ack=16825283 Win=17680 Len=0"
"5653","2353.928110","18.197.41.194","131.243.1.10","TCP","54","25574  >  21 [ACK] Seq=3570394931 Ack=3644437069 Win=33580 Len=0"
"5734","2405.303097","82.143.24.12","131.243.2.12","TCP","54","3262  >  21 [ACK] Seq=3123447666 Ack=155435434 Win=17520 Len=0"
"5775","2475.959746","44.120.49.173","109.103.64.27","TCP","54","4936  >  21 [ACK] Seq=24263793 Ack=2687898558 Win=1460 Len=0"
"5803","2481.998713","82.143.24.12","131.243.2.12","TCP","54","1089  >  21 [ACK] Seq=3148109522 Ack=165493445 Win=17520 Len=0"
"5818","2489.637348","44.120.49.173","62.159.77.154","TCP","54","2007  >  21 [ACK] Seq=24271238 Ack=323900000 Win=1460 Len=0"
"5842","2492.157362","44.120.49.173","44.76.136.98","TCP","54","2207  >  21 [ACK] Seq=24272693 Ack=2072705665 Win=1460 Len=0"
"5882","2517.700737","44.120.49.173","189.246.241.212","TCP","54","4143  >  21 [ACK] Seq=24286674 Ack=433600000 Win=1460 Len=0"
"5884","2517.705600","44.120.49.173","123.47.104.102","TCP","54","4144  >  21 [ACK] Seq=24286688 Ack=2037642686 Win=1460 Len=0"
"5894","2517.803026","44.120.49.173","4.18.95.135","TCP","54","4151  >  21 [ACK] Seq=24286771 Ack=238665729 Win=1460 Len=0"
