"2804","1133.627955","131.243.1.10","148.111.20.136","TCP","54","21  >  51858 [FIN, ACK] Seq=3387264663 Ack=2511075753 Win=17520 Len=0"
"2946","1187.419124","168.254.152.132","131.243.2.12","TCP","62","1466  >  21 [SYN] Seq=1576231986 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3035","1210.970672","249.44.109.25","128.3.28.48","TCP","74","1286  >  21 [SYN] Seq=2594401953 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=195399166 TSecr=0 WS=1"
"3069","1212.332731","128.3.28.48","249.44.109.25","TCP","66","21  >  1286 [FIN, ACK] Seq=134197585 Ack=2594402054 Win=5792 Len=0 TSval=2268257310 TSecr=195399303"
"3070","1212.344161","249.44.109.25","128.3.28.48","TCP","74","1288  >  21 [SYN] Seq=2585326590 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=195399304 TSecr=0 WS=1"
"3103","1214.338147","249.44.109.25","128.3.28.48","TCP","74","1290  >  21 [SYN] Seq=2593112408 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=195399503 TSecr=0 WS=1"
"3461","1309.650935","131.243.1.10","173.112.82.221","TCP","54","21  >  3887 [FIN, ACK] Seq=4144708565 Ack=4090066046 Win=17520 Len=0"
"3479","1319.138518","55.84.210.42","131.243.1.10","TCP","62","3552  >  21 [SYN] Seq=3664903931 Win=32767 Len=0 MSS=1324 SACK_PERM=1"
"3570","1349.116272","82.143.24.12","131.243.2.12","TCP","62","3868  >  21 [SYN] Seq=1278870484 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"3621","1368.002076","232.8.175.74","131.243.1.10","TCP","58","63068  >  21 [SYN] Seq=3108712002 Win=8760 Len=0 MSS=1460"
"3758","1394.136062","131.243.1.10","232.8.175.74","TCP","54","21  >  63068 [FIN, ACK] Seq=3387662646 Ack=3108712169 Win=17520 Len=0"
"3770","1397.507006","178.214.186.1","131.243.1.10","TCP","74","60407  >  21 [SYN] Seq=3726390522 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=119568921 TSecr=0 WS=1"
"3846","1407.795061","178.214.186.1","131.243.1.10","TCP","74","60415  >  21 [SYN] Seq=3962290439 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=119569951 TSecr=0 WS=1"
"3847","1407.795300","131.243.1.10","178.214.186.1","TCP","54","21  >  60407 [FIN, ACK] Seq=3033700168 Ack=3726390577 Win=16560 Len=0"
"4225","1555.077767","232.8.175.74","131.243.1.10","TCP","58","63072  >  21 [SYN] Seq=3132369786 Win=8760 Len=0 MSS=1460"
"4304","1562.660435","232.8.175.74","131.243.1.10","TCP","58","63074  >  21 [SYN] Seq=3133455060 Win=8760 Len=0 MSS=1460"
"4492","1618.906107","131.243.1.10","55.84.210.42","TCP","54","21  >  3552 [FIN, ACK] Seq=3783935841 Ack=3664904007 Win=17212 Len=0"
"4586","1652.098510","152.191.35.146","128.3.28.48","TCP","74","34722  >  21 [SYN] Seq=3924136716 Win=4452 Len=0 MSS=1484 SACK_PERM=1 TSval=553606 TSecr=0 WS=1"
"4890","1844.469748","216.43.247.103","131.243.1.10","TCP","74","58752  >  21 [SYN] Seq=3247196764 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1909298758 TSecr=0 WS=1"
"4950","1850.699881","16.69.134.221","131.243.2.12","TCP","62","4517  >  21 [SYN] Seq=3465098127 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"5010","1859.044640","131.243.1.10","216.43.247.103","TCP","54","21  >  58752 [FIN, ACK] Seq=3225933847 Ack=3247196884 Win=17520 Len=0"
"5230","1905.844067","150.70.97.75","131.243.1.10","TCP","74","2130  >  21 [SYN] Seq=3301524672 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=342513391 TSecr=0 WS=1"
"5328","1912.013135","131.243.1.10","150.70.97.75","TCP","54","21  >  2130 [FIN, ACK] Seq=2892671819 Ack=3301524769 Win=17520 Len=0"
"5461","2256.864522","250.225.145.152","131.243.1.10","TCP","62","1267  >  21 [SYN] Seq=2007889 Win=8192 Len=0 MSS=536 SACK_PERM=1"
