"Connection Duration","Probability"
"163","0.454638"
"164","0.454638"
"165","0.455657"
"166","0.455657"
"167","0.455657"
"168","0.455657"
"169","0.455657"
"170","0.456677"
"171","0.456677"
"172","0.457696"
"173","0.457696"
"174","0.457696"
"175","0.460754"
"176","0.460754"
"177","0.461774"
"178","0.462793"
"179","0.463812"
"180","0.465851"
"181","0.46789"
"182","0.468909"
"183","0.468909"
"184","0.469929"
"185","0.469929"
"186","0.469929"
"187","0.469929"
"188","0.470948"
"189","0.471967"
"190","0.471967"
"191","0.471967"
"192","0.471967"
"193","0.471967"
"194","0.471967"
"195","0.471967"
"196","0.471967"
"197","0.471967"
"198","0.471967"
"199","0.471967"
"200","0.471967"
"201","0.471967"
"202","0.472987"
"203","0.474006"
"204","0.474006"
"205","0.474006"
"206","0.475025"
"207","0.475025"
"208","0.476045"
"209","0.476045"
"210","0.479103"
"211","0.479103"
"212","0.481142"
"213","0.481142"
"214","0.481142"
"215","0.481142"
"216","0.481142"
"217","0.48318"
"218","0.48318"
"219","0.4842"
"220","0.4842"
"221","0.4842"
"222","0.4842"
"223","0.4842"
"224","0.4842"
"225","0.4842"
"226","0.486239"
"227","0.486239"
"228","0.486239"
"229","0.486239"
"230","0.487258"
"231","0.487258"
"232","0.488277"
"233","0.488277"
"234","0.488277"
"235","0.488277"
"236","0.488277"
"237","0.489297"
"238","0.489297"
"239","0.490316"
"240","0.491335"
"241","0.491335"
"242","0.491335"
"243","0.493374"
"244","0.494393"
"245","0.494393"
"246","0.494393"
"247","0.494393"
"248","0.495413"
"249","0.495413"
"250","0.497452"
"251","0.497452"
"252","0.497452"
"253","0.497452"
"254","0.497452"
"255","0.497452"
"256","0.497452"
"257","0.498471"
"258","0.49949"
"259","0.49949"
"260","0.49949"
"261","0.49949"
"262","0.501529"
"263","0.502548"
"264","0.503568"
"265","0.504587"
"266","0.504587"
"267","0.504587"
"268","0.504587"
"269","0.504587"
"270","0.504587"
"271","0.504587"
"272","0.504587"
"273","0.505607"
"274","0.505607"
"275","0.505607"
"276","0.506626"
"277","0.506626"
"278","0.506626"
"279","0.506626"
"280","0.506626"
"281","0.506626"
"282","0.506626"
"283","0.506626"
"284","0.506626"
"285","0.507645"
"286","0.507645"
"287","0.507645"
"288","0.507645"
"289","0.507645"
"290","0.507645"
"291","0.507645"
"292","0.507645"
"293","0.507645"
"294","0.507645"
"295","0.508665"
"296","0.509684"
"297","0.509684"
"298","0.509684"
"299","0.509684"
"300","0.509684"
"301","0.511723"
"302","0.514781"
"303","0.522936"
"304","0.534149"
"305","0.543323"
"306","0.546381"
"307","0.551478"
"308","0.556575"
"309","0.559633"
"310","0.560652"
"311","0.56473"
"312","0.568807"
"313","0.568807"
"314","0.569827"
"315","0.571865"
"316","0.571865"
"317","0.573904"
"318","0.573904"
"319","0.573904"
"320","0.577982"
"321","0.58104"
"322","0.58104"
"323","0.585117"
"324","0.587156"
"325","0.588175"
"326","0.591233"
"327","0.592253"
"328","0.594292"
"329","0.594292"
"330","0.59633"
"331","0.598369"
"332","0.598369"
"333","0.600408"
"334","0.601427"
"335","0.603466"
"336","0.605505"
"337","0.607543"
"338","0.607543"
"339","0.609582"
"340","0.609582"
"341","0.609582"
"342","0.610601"
"343","0.610601"
"344","0.61264"
"345","0.61264"
"346","0.61264"
"347","0.61264"
"348","0.61366"
"349","0.614679"
"350","0.615698"
"351","0.616718"
"352","0.616718"
"353","0.617737"
"354","0.617737"
"355","0.618756"
"356","0.618756"
"357","0.618756"
"358","0.618756"
"359","0.618756"
"360","0.619776"
"361","0.620795"
"362","0.620795"
"363","0.620795"
"364","0.620795"
"365","0.623853"
"366","0.623853"
"367","0.624873"
"368","0.624873"
"369","0.624873"
"370","0.624873"
"371","0.625892"
"372","0.625892"
"373","0.625892"
"374","0.627931"
"375","0.627931"
"376","0.627931"
"377","0.627931"
"378","0.627931"
"379","0.627931"
"380","0.627931"
"381","0.62895"
"382","0.629969"
"383","0.629969"
"384","0.629969"
"385","0.630989"
"386","0.630989"
"387","0.630989"
"388","0.632008"
"389","0.632008"
"390","0.632008"
"391","0.632008"
"392","0.632008"
"393","0.632008"
"394","0.632008"
"395","0.632008"
"396","0.632008"
"397","0.633028"
"398","0.635066"
"399","0.637105"
"400","0.637105"
"401","0.637105"
"402","0.638124"
"403","0.640163"
"404","0.641182"
"405","0.641182"
"406","0.643221"
"407","0.643221"
"408","0.644241"
"409","0.644241"
"410","0.644241"
"411","0.64526"
"412","0.64526"
"413","0.646279"
"414","0.648318"
"415","0.649337"
"416","0.652396"
"417","0.652396"
"418","0.652396"
"419","0.652396"
"420","0.652396"
"421","0.652396"
"422","0.652396"
"423","0.653415"
"424","0.654434"
"425","0.654434"
"426","0.655454"
"427","0.655454"
"428","0.655454"
"429","0.655454"
"430","0.655454"
"431","0.655454"
"432","0.655454"
"433","0.655454"
"434","0.655454"
"435","0.655454"
"436","0.657492"
"437","0.657492"
"438","0.657492"
"439","0.657492"
"440","0.657492"
"441","0.657492"
"442","0.657492"
"443","0.657492"
"444","0.657492"
"445","0.657492"
"446","0.657492"
"447","0.657492"
"448","0.657492"
"449","0.657492"
"450","0.658512"
"451","0.658512"
"452","0.658512"
"453","0.658512"
"454","0.658512"
"455","0.658512"
"456","0.658512"
"457","0.658512"
"458","0.658512"
"459","0.659531"
"460","0.659531"
"461","0.659531"
"462","0.659531"
"463","0.659531"
"464","0.659531"
"465","0.66055"
"466","0.66055"
"467","0.66055"
"468","0.66055"
"469","0.66157"
"470","0.66157"
"471","0.66157"
"472","0.662589"
"473","0.662589"
"474","0.662589"
"475","0.662589"
"476","0.662589"
"477","0.662589"
"478","0.662589"
"479","0.665647"
"480","0.665647"
"481","0.665647"
"482","0.665647"
"483","0.665647"
"484","0.665647"
"485","0.665647"
"486","0.665647"
"487","0.665647"
"488","0.667686"
"489","0.667686"
"490","0.667686"
"491","0.667686"
"492","0.669725"
"493","0.669725"
"494","0.669725"
"495","0.669725"
"496","0.669725"
"497","0.669725"
"498","0.670744"
"499","0.670744"
"500","0.670744"
"501","0.670744"
"502","0.670744"
"503","0.670744"
"504","0.670744"
"505","0.670744"
"506","0.671764"
"507","0.671764"
"508","0.673802"
"509","0.673802"
"510","0.673802"
"511","0.673802"
"512","0.673802"
"513","0.673802"
"514","0.673802"
"515","0.673802"
"516","0.673802"
"517","0.673802"
"518","0.673802"
"519","0.673802"
"520","0.673802"
"521","0.673802"
"522","0.673802"
"523","0.673802"
"524","0.674822"
"525","0.674822"
"526","0.674822"
"527","0.675841"
"528","0.675841"
"529","0.67686"
"530","0.67686"
"531","0.67686"
"532","0.67686"
"533","0.67686"
"534","0.67686"
"535","0.67686"
"536","0.67686"
"537","0.67686"
"538","0.67686"
"539","0.67686"
"540","0.67686"
"541","0.67788"
"542","0.67788"
"543","0.67788"
"544","0.67788"
"545","0.67788"
"546","0.67788"
"547","0.67788"
"548","0.67788"
"549","0.67788"
"550","0.67788"
"551","0.678899"
"552","0.679918"
"553","0.679918"
"554","0.679918"
"555","0.679918"
"556","0.679918"
"557","0.679918"
"558","0.680938"
"559","0.680938"
"560","0.680938"
"561","0.680938"
"562","0.680938"
"563","0.680938"
"564","0.680938"
"565","0.680938"
"566","0.680938"
"567","0.680938"
"568","0.680938"
"569","0.681957"
"570","0.682977"
"571","0.682977"
"572","0.682977"
"573","0.682977"
"574","0.683996"
"575","0.683996"
"576","0.683996"
"577","0.683996"
"578","0.683996"
"579","0.683996"
"580","0.683996"
"581","0.685015"
"582","0.685015"
"583","0.685015"
"584","0.685015"
"585","0.685015"
"586","0.685015"
"587","0.685015"
"588","0.685015"
"589","0.685015"
"590","0.686035"
"591","0.686035"
"592","0.686035"
"593","0.686035"
"594","0.686035"
"595","0.686035"
"596","0.686035"
"597","0.686035"
"598","0.686035"
"599","0.687054"
"600","0.687054"
"601","0.687054"
"602","0.691131"
"603","0.697248"
"604","0.702345"
"605","0.708461"
"606","0.713558"
"607","0.717635"
"608","0.720693"
"609","0.721713"
"610","0.721713"
"611","0.721713"
"612","0.722732"
"613","0.722732"
"614","0.723751"
"615","0.724771"
"616","0.726809"
"617","0.727829"
"618","0.728848"
"619","0.728848"
"620","0.729867"
"621","0.729867"
"622","0.729867"
"623","0.729867"
"624","0.729867"
"625","0.731906"
"626","0.731906"
"627","0.731906"
"628","0.731906"
"629","0.731906"
"630","0.731906"
"631","0.731906"
"632","0.731906"
"633","0.731906"
"634","0.731906"
"635","0.731906"
"636","0.733945"
"637","0.733945"
"638","0.733945"
"639","0.733945"
"640","0.734964"
"641","0.734964"
"642","0.734964"
"643","0.734964"
"644","0.735984"
"645","0.735984"
"646","0.735984"
"647","0.735984"
"648","0.738022"
"649","0.738022"
"650","0.738022"
"651","0.738022"
"652","0.738022"
"653","0.738022"
"654","0.738022"
"655","0.738022"
"656","0.738022"
"657","0.738022"
"658","0.740061"
"659","0.740061"
"660","0.740061"
"661","0.740061"
"662","0.740061"
"663","0.740061"
"664","0.740061"
"665","0.740061"
"666","0.740061"
"667","0.741081"
"668","0.741081"
"669","0.741081"
"670","0.741081"
"671","0.741081"
"672","0.741081"
"673","0.7421"
"674","0.7421"
"675","0.7421"
"676","0.7421"
"677","0.7421"
"678","0.7421"
"679","0.7421"
"680","0.7421"
"681","0.7421"
"682","0.7421"
"683","0.7421"
"684","0.7421"
"685","0.7421"
"686","0.7421"
"687","0.7421"
"688","0.7421"
"689","0.743119"
"690","0.743119"
"691","0.743119"
"692","0.743119"
"693","0.743119"
"694","0.743119"
"695","0.744139"
"696","0.744139"
"697","0.744139"
"698","0.744139"
"699","0.744139"
"700","0.745158"
"701","0.745158"
"702","0.745158"
"703","0.745158"
"704","0.745158"
"705","0.745158"
"706","0.745158"
"707","0.745158"
"708","0.745158"
"709","0.745158"
"710","0.745158"
"711","0.745158"
"712","0.745158"
"713","0.745158"
"714","0.745158"
"715","0.745158"
"716","0.745158"
"717","0.745158"
"718","0.745158"
"719","0.745158"
"720","0.745158"
"721","0.745158"
"722","0.745158"
"723","0.745158"
"724","0.745158"
"725","0.746177"
"726","0.746177"
"727","0.746177"
"728","0.746177"
"729","0.746177"
"730","0.746177"
"731","0.746177"
"732","0.746177"
"733","0.746177"
"734","0.746177"
"735","0.746177"
"736","0.746177"
"737","0.746177"
"738","0.746177"
"739","0.746177"
"740","0.746177"
"741","0.747197"
"742","0.747197"
"743","0.747197"
"744","0.747197"
"745","0.747197"
"746","0.747197"
"747","0.748216"
"748","0.748216"
"749","0.748216"
"750","0.748216"
"751","0.748216"
"752","0.748216"
"753","0.748216"
"754","0.748216"
"755","0.748216"
"756","0.748216"
"757","0.748216"
"758","0.748216"
"759","0.748216"
"760","0.748216"
"761","0.748216"
"762","0.749235"
"763","0.749235"
"764","0.750255"
"765","0.750255"
"766","0.750255"
"767","0.750255"
"768","0.750255"
"769","0.750255"
"770","0.750255"
"771","0.750255"
"772","0.750255"
"773","0.750255"
"774","0.750255"
"775","0.750255"
"776","0.750255"
"777","0.750255"
"778","0.750255"
"779","0.750255"
"780","0.750255"
"781","0.750255"
"782","0.750255"
"783","0.750255"
"784","0.750255"
"785","0.750255"
"786","0.750255"
"787","0.750255"
"788","0.750255"
"789","0.750255"
"790","0.750255"
"791","0.750255"
"792","0.750255"
"793","0.750255"
"794","0.750255"
"795","0.750255"
"796","0.750255"
"797","0.750255"
"798","0.750255"
"799","0.750255"
"800","0.750255"
"801","0.751274"
"802","0.751274"
"803","0.751274"
"804","0.751274"
"805","0.751274"
"806","0.751274"
"807","0.751274"
"808","0.751274"
"809","0.751274"
"810","0.751274"
"811","0.751274"
"812","0.752294"
"813","0.752294"
"814","0.752294"
"815","0.752294"
"816","0.752294"
"817","0.752294"
"818","0.753313"
"819","0.753313"
"820","0.753313"
"821","0.753313"
"822","0.754332"
"823","0.755352"
"824","0.755352"
"825","0.755352"
"826","0.755352"
"827","0.755352"
"828","0.755352"
"829","0.755352"
"830","0.755352"
"831","0.755352"
"832","0.755352"
"833","0.755352"
"834","0.755352"
"835","0.755352"
"836","0.755352"
"837","0.755352"
"838","0.756371"
"839","0.756371"
"840","0.756371"
"841","0.756371"
"842","0.756371"
"843","0.75739"
"844","0.75739"
"845","0.75739"
"846","0.75739"
"847","0.75739"
"848","0.75739"
"849","0.75739"
"850","0.75739"
"851","0.75739"
"852","0.75739"
"853","0.75739"
"854","0.75739"
"855","0.75739"
"856","0.75739"
"857","0.75739"
"858","0.75739"
"859","0.75739"
"860","0.75739"
"861","0.75739"
"862","0.75739"
"863","0.75739"
"864","0.75739"
"865","0.75739"
"866","0.75739"
"867","0.75739"
"868","0.75739"
"869","0.75841"
"870","0.75841"
"871","0.75841"
"872","0.75841"
"873","0.759429"
"874","0.759429"
"875","0.759429"
"876","0.759429"
"877","0.759429"
"878","0.759429"
"879","0.759429"
"880","0.759429"
"881","0.760449"
"882","0.760449"
"883","0.760449"
"884","0.761468"
"885","0.762487"
"886","0.762487"
"887","0.763507"
"888","0.763507"
"889","0.763507"
"890","0.763507"
"891","0.763507"
"892","0.763507"
"893","0.763507"
"894","0.763507"
"895","0.763507"
"896","0.763507"
"897","0.763507"
"898","0.763507"
"899","0.763507"
"900","0.763507"
"901","0.763507"
"902","0.763507"
"903","0.763507"
"904","0.763507"
"905","0.766565"
"906","0.769623"
"907","0.770642"
"908","0.770642"
"909","0.770642"
"910","0.771662"
"911","0.771662"
"912","0.771662"
"913","0.771662"
"914","0.771662"
"915","0.772681"
"916","0.772681"
"917","0.772681"
"918","0.772681"
"919","0.772681"
"920","0.772681"
"921","0.772681"
"922","0.772681"
"923","0.7737"
"924","0.7737"
"925","0.7737"
"926","0.7737"
"927","0.77472"
"928","0.77472"
"929","0.77472"
"930","0.77472"
"931","0.77472"
"932","0.77472"
"933","0.77472"
"934","0.77472"
"935","0.77472"
"936","0.77472"
"937","0.777778"
"938","0.777778"
"939","0.777778"
"940","0.777778"
"941","0.777778"
"942","0.778797"
"943","0.778797"
"944","0.779817"
"945","0.779817"
"946","0.779817"
"947","0.780836"
"948","0.780836"
"949","0.780836"
"950","0.780836"
"951","0.780836"
"952","0.780836"
"953","0.781855"
"954","0.781855"
"955","0.781855"
"956","0.781855"
"957","0.781855"
"958","0.782875"
"959","0.782875"
"960","0.782875"
"961","0.782875"
"962","0.783894"
"963","0.783894"
"964","0.783894"
"965","0.783894"
"966","0.783894"
"967","0.784913"
"968","0.784913"
"969","0.785933"
"970","0.785933"
"971","0.785933"
"972","0.785933"
"973","0.785933"
"974","0.785933"
"975","0.785933"
"976","0.785933"
"977","0.785933"
"978","0.785933"
"979","0.785933"
"980","0.785933"
"981","0.785933"
"982","0.786952"
"983","0.786952"
"984","0.786952"
"985","0.786952"
"986","0.786952"
"987","0.786952"
"988","0.786952"
"989","0.786952"
"990","0.787971"
"991","0.787971"
"992","0.787971"
"993","0.787971"
"994","0.787971"
"995","0.787971"
"996","0.787971"
"997","0.787971"
"998","0.787971"
"999","0.788991"
"1000","0.788991"
"1001","0.788991"
"1002","0.788991"
"1003","0.788991"
"1004","0.788991"
"1005","0.788991"
"1006","0.788991"
"1007","0.788991"
"1008","0.788991"
"1009","0.788991"
"1010","0.788991"
"1011","0.788991"
"1012","0.788991"
"1013","0.788991"
"1014","0.788991"
"1015","0.788991"
"1016","0.79001"
"1017","0.79001"
"1018","0.79001"
"1019","0.79001"
"1020","0.79001"
"1021","0.79001"
"1022","0.79001"
"1023","0.79001"
"1024","0.79001"
"1025","0.79001"
"1026","0.79001"
"1027","0.79001"
"1028","0.79001"
"1029","0.79001"
"1030","0.79001"
"1031","0.79001"
"1032","0.79001"
"1033","0.79001"
"1034","0.79001"
"1035","0.79103"
"1036","0.79103"
"1037","0.79103"
"1038","0.792049"
"1039","0.792049"
"1040","0.792049"
"1041","0.792049"
"1042","0.792049"
"1043","0.792049"
"1044","0.792049"
"1045","0.792049"
"1046","0.792049"
"1047","0.792049"
"1048","0.792049"
"1049","0.792049"
"1050","0.792049"
"1051","0.792049"
"1052","0.793068"
"1053","0.793068"
"1054","0.793068"
"1055","0.793068"
"1056","0.793068"
"1057","0.793068"
"1058","0.793068"
"1059","0.793068"
"1060","0.793068"
"1061","0.793068"
"1062","0.793068"
"1063","0.793068"
"1064","0.793068"
"1065","0.793068"
"1066","0.793068"
"1067","0.793068"
"1068","0.793068"
"1069","0.794088"
"1070","0.794088"
"1071","0.794088"
"1072","0.795107"
"1073","0.795107"
"1074","0.795107"
"1075","0.795107"
"1076","0.796126"
"1077","0.796126"
"1078","0.796126"
"1079","0.796126"
"1080","0.796126"
"1081","0.796126"
"1082","0.796126"
"1083","0.797146"
"1084","0.797146"
"1085","0.797146"
"1086","0.797146"
"1087","0.797146"
"1088","0.797146"
"1089","0.797146"
"1090","0.797146"
"1091","0.797146"
"1092","0.797146"
"1093","0.797146"
"1094","0.797146"
"1095","0.797146"
"1096","0.797146"
"1097","0.797146"
"1098","0.797146"
"1099","0.798165"
"1100","0.798165"
"1101","0.798165"
"1102","0.798165"
"1103","0.799185"
"1104","0.799185"
"1105","0.799185"
"1106","0.799185"
"1107","0.799185"
"1108","0.800204"
"1109","0.800204"
"1110","0.800204"
"1111","0.800204"
"1112","0.800204"
"1113","0.800204"
"1114","0.800204"
"1115","0.800204"
"1116","0.800204"
"1117","0.800204"
"1118","0.800204"
"1119","0.800204"
"1120","0.801223"
"1121","0.801223"
"1122","0.801223"
"1123","0.801223"
"1124","0.801223"
"1125","0.801223"
"1126","0.801223"
"1127","0.802243"
"1128","0.802243"
"1129","0.803262"
"1130","0.803262"
"1131","0.803262"
"1132","0.804281"
"1133","0.804281"
"1134","0.804281"
"1135","0.804281"
"1136","0.805301"
"1137","0.805301"
"1138","0.80632"
"1139","0.80632"
"1140","0.80632"
"1141","0.80632"
"1142","0.80632"
"1143","0.80632"
"1144","0.80632"
"1145","0.80632"
"1146","0.80632"
"1147","0.80632"
"1148","0.80632"
"1149","0.80632"
"1150","0.80632"
"1151","0.80632"
"1152","0.807339"
"1153","0.807339"
"1154","0.807339"
"1155","0.807339"
"1156","0.807339"
"1157","0.807339"
"1158","0.807339"
"1159","0.807339"
"1160","0.807339"
"1161","0.807339"
"1162","0.808359"
"1163","0.808359"
"1164","0.808359"
"1165","0.808359"
"1166","0.808359"
"1167","0.808359"
"1168","0.808359"
"1169","0.808359"
"1170","0.808359"
"1171","0.808359"
"1172","0.808359"
"1173","0.808359"
"1174","0.808359"
"1175","0.808359"
"1176","0.808359"
"1177","0.808359"
"1178","0.808359"
"1179","0.808359"
"1180","0.808359"
"1181","0.808359"
"1182","0.808359"
"1183","0.808359"
"1184","0.808359"
"1185","0.808359"
"1186","0.808359"
"1187","0.808359"
"1188","0.808359"
"1189","0.808359"
"1190","0.808359"
"1191","0.808359"
"1192","0.809378"
"1193","0.809378"
"1194","0.809378"
"1195","0.809378"
"1196","0.809378"
"1197","0.809378"
"1198","0.809378"
"1199","0.811417"
"1200","0.811417"
"1201","0.812436"
"1202","0.812436"
"1203","0.812436"
"1204","0.813456"
"1205","0.813456"
"1206","0.813456"
"1207","0.813456"
"1208","0.813456"
"1209","0.814475"
"1210","0.814475"
"1211","0.814475"
"1212","0.814475"
"1213","0.815494"
"1214","0.815494"
"1215","0.815494"
"1216","0.815494"
"1217","0.815494"
"1218","0.815494"
"1219","0.815494"
"1220","0.815494"
"1221","0.815494"
"1222","0.815494"
"1223","0.815494"
"1224","0.815494"
"1225","0.815494"
"1226","0.815494"
"1227","0.815494"
"1228","0.815494"
"1229","0.815494"
"1230","0.815494"
"1231","0.815494"
"1232","0.815494"
"1233","0.815494"
"1234","0.815494"
"1235","0.815494"
"1236","0.815494"
"1237","0.815494"
"1238","0.815494"
"1239","0.815494"
"1240","0.815494"
"1241","0.815494"
"1242","0.815494"
"1243","0.815494"
"1244","0.815494"
"1245","0.815494"
"1246","0.816514"
"1247","0.816514"
"1248","0.816514"
"1249","0.816514"
"1250","0.816514"
"1251","0.816514"
"1252","0.816514"
"1253","0.816514"
"1254","0.817533"
"1255","0.817533"
"1256","0.817533"
"1257","0.817533"
"1258","0.817533"
"1259","0.817533"
"1260","0.817533"
"1261","0.817533"
"1262","0.817533"
"1263","0.817533"
"1264","0.817533"
"1265","0.817533"
"1266","0.817533"
"1267","0.817533"
"1268","0.817533"
"1269","0.817533"
"1270","0.817533"
"1271","0.817533"
"1272","0.817533"
"1273","0.817533"
"1274","0.817533"
"1275","0.817533"
"1276","0.817533"
"1277","0.817533"
"1278","0.817533"
"1279","0.817533"
"1280","0.817533"
"1281","0.817533"
"1282","0.817533"
"1283","0.817533"
"1284","0.817533"
"1285","0.817533"
"1286","0.817533"
"1287","0.817533"
"1288","0.817533"
"1289","0.817533"
"1290","0.817533"
"1291","0.817533"
"1292","0.817533"
"1293","0.817533"
"1294","0.817533"
"1295","0.817533"
"1296","0.817533"
"1297","0.817533"
"1298","0.817533"
"1299","0.817533"
"1300","0.817533"
"1301","0.817533"
"1302","0.817533"
"1303","0.817533"
"1304","0.817533"
"1305","0.817533"
"1306","0.817533"
"1307","0.817533"
"1308","0.817533"
"1309","0.817533"
"1310","0.817533"
"1311","0.817533"
"1312","0.818552"
"1313","0.818552"
"1314","0.818552"
"1315","0.818552"
"1316","0.818552"
"1317","0.818552"
"1318","0.818552"
"1319","0.818552"
"1320","0.818552"
"1321","0.818552"
"1322","0.818552"
"1323","0.818552"
"1324","0.818552"
"1325","0.818552"
"1326","0.818552"
"1327","0.818552"
"1328","0.818552"
"1329","0.818552"
"1330","0.818552"
"1331","0.818552"
"1332","0.818552"
"1333","0.818552"
"1334","0.818552"
"1335","0.818552"
"1336","0.818552"
"1337","0.818552"
"1338","0.818552"
"1339","0.818552"
"1340","0.818552"
"1341","0.818552"
"1342","0.818552"
"1343","0.818552"
"1344","0.818552"
"1345","0.818552"
"1346","0.818552"
"1347","0.818552"
"1348","0.818552"
"1349","0.818552"
"1350","0.818552"
"1351","0.819572"
"1352","0.819572"
"1353","0.819572"
"1354","0.819572"
"1355","0.819572"
"1356","0.819572"
"1357","0.819572"
"1358","0.819572"
"1359","0.819572"
"1360","0.819572"
"1361","0.819572"
"1362","0.819572"
"1363","0.819572"
"1364","0.819572"
"1365","0.819572"
"1366","0.819572"
"1367","0.819572"
"1368","0.819572"
"1369","0.819572"
"1370","0.819572"
"1371","0.819572"
"1372","0.819572"
"1373","0.819572"
"1374","0.819572"
"1375","0.819572"
"1376","0.819572"
"1377","0.819572"
"1378","0.819572"
"1379","0.819572"
"1380","0.819572"
"1381","0.819572"
"1382","0.819572"
"1383","0.819572"
"1384","0.819572"
"1385","0.819572"
"1386","0.819572"
"1387","0.819572"
"1388","0.819572"
"1389","0.819572"
"1390","0.819572"
"1391","0.819572"
"1392","0.820591"
"1393","0.820591"
"1394","0.820591"
"1395","0.821611"
"1396","0.821611"
"1397","0.821611"
"1398","0.821611"
"1399","0.82263"
"1400","0.82263"
"1401","0.82263"
"1402","0.82263"
"1403","0.82263"
"1404","0.82263"
"1405","0.82263"
"1406","0.82263"
"1407","0.82263"
"1408","0.82263"
"1409","0.82263"
"1410","0.82263"
"1411","0.82263"
"1412","0.82263"
"1413","0.82263"
"1414","0.82263"
"1415","0.82263"
"1416","0.82263"
"1417","0.82263"
"1418","0.82263"
"1419","0.82263"
"1420","0.82263"
"1421","0.82263"
"1422","0.82263"
"1423","0.82263"
"1424","0.82263"
"1425","0.82263"
"1426","0.82263"
"1427","0.82263"
"1428","0.82263"
"1429","0.82263"
"1430","0.82263"
"1431","0.82263"
"1432","0.82263"
"1433","0.82263"
"1434","0.823649"
"1435","0.823649"
"1436","0.823649"
"1437","0.823649"
"1438","0.824669"
"1439","0.824669"
"1440","0.824669"
"1441","0.824669"
"1442","0.825688"
"1443","0.825688"
"1444","0.825688"
"1445","0.825688"
"1446","0.825688"
"1447","0.825688"
"1448","0.825688"
"1449","0.826707"
"1450","0.826707"
"1451","0.826707"
"1452","0.826707"
"1453","0.826707"
"1454","0.826707"
"1455","0.826707"
"1456","0.826707"
"1457","0.826707"
"1458","0.826707"
"1459","0.826707"
"1460","0.826707"
"1461","0.826707"
"1462","0.826707"
"1463","0.826707"
"1464","0.826707"
"1465","0.826707"
"1466","0.826707"
"1467","0.826707"
"1468","0.826707"
"1469","0.826707"
"1470","0.826707"
"1471","0.826707"
"1472","0.826707"
"1473","0.826707"
"1474","0.826707"
"1475","0.826707"
"1476","0.826707"
"1477","0.826707"
"1478","0.826707"
"1479","0.826707"
"1480","0.826707"
"1481","0.826707"
"1482","0.826707"
"1483","0.826707"
"1484","0.826707"
"1485","0.826707"
"1486","0.826707"
"1487","0.826707"
"1488","0.826707"
"1489","0.826707"
"1490","0.826707"
"1491","0.826707"
"1492","0.826707"
"1493","0.826707"
"1494","0.826707"
"1495","0.826707"
