"1","0.000000","113.165.230.66","131.243.1.10","TCP","62","63267  >  21 [SYN] Seq=1678493483 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"56","91.565033","181.223.231.99","131.243.2.12","TCP","62","3362  >  21 [SYN] Seq=2469850254 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"119","126.553363","123.125.239.10","128.3.28.48","TCP","74","63004  >  21 [SYN] Seq=1171148531 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=314098082 TSecr=0 WS=1"
"152","130.084813","128.3.28.48","123.125.239.10","TCP","66","21  >  63004 [FIN, ACK] Seq=2887784308 Ack=1171148632 Win=5792 Len=0 TSval=2233538969 TSecr=314099851"
"153","130.091331","123.125.239.10","128.3.28.48","TCP","74","63011  >  21 [SYN] Seq=1179361229 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=314099854 TSecr=0 WS=1"
"189","135.002801","123.125.239.10","128.3.28.48","TCP","74","63016  >  21 [SYN] Seq=1184413743 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=314102420 TSecr=0 WS=1"
"311","194.648779","79.37.53.67","131.243.2.12","TCP","62","38255  >  21 [SYN] Seq=934586305 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"383","207.545969","79.37.53.67","131.243.2.12","TCP","54"," 38255  >  21 [FIN, ACK] Seq=934586618 Ack=2850454274 Win=16657 Len=0"
"401","216.393164","79.37.53.67","203.174.5.11","TCP","62","39897  >  21 [SYN] Seq=950349522 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"507","229.250687","79.37.53.67","203.174.5.11","TCP","54"," 39897  >  21 [FIN, ACK] Seq=950350118 Ack=863809124 Win=16386 Len=0"
"512","229.255209","203.174.5.11","79.37.53.67","TCP","54","21  >  39897 [FIN, ACK] Seq=863809138 Ack=950350119 Win=32768 Len=0"
"642","309.204589","131.243.1.10","113.165.230.66","TCP","54","21  >  63267 [FIN, ACK] Seq=2848450177 Ack=1678493544 Win=17520 Len=0"
