"35601","11891.686679","45.226.3.174","131.243.1.10","TCP","74","44691  >  21 [SYN] Seq=1576415860 Win=5840 Len=0 MSS=1460 TSval=1228776 TSecr=0 WS=1"
"35672","11897.792060","254.17.77.244","131.243.2.12","TCP","62","64322  >  21 [SYN] Seq=6098535 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"36320","12011.570636","167.32.55.8","128.3.12.44","TCP","62","3143  >  21 [SYN] Seq=3700672143 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"36696","12184.738122","110.112.122.22","131.243.2.12","TCP","62","3547  >  21 [SYN] Seq=527679972 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"37700","12550.636897","128.243.207.56","131.243.1.10","TCP","62","1320  >  21 [SYN] Seq=2244996619 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"38985","12851.189706","134.179.167.38","131.243.1.10","TCP","74","50279  >  21 [SYN] Seq=3950965730 Win=32768 Len=0 MSS=1460 WS=1 TSval=1443650016 TSecr=0"
"39260","12937.550473","188.89.214.143","131.243.1.10","TCP","62","38176  >  21 [SYN] Seq=2932762817 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"39475","13149.426626","120.105.54.244","131.243.1.10","TCP","62","2390  >  21 [SYN] Seq=642865057 Win=16384 Len=0 MSS=1360 SACK_PERM=1"
"39532","13176.079748","152.50.112.133","128.3.12.44","TCP","74","1234  >  21 [SYN] Seq=599624504 Win=57344 Len=0 MSS=1460 WS=1 TSval=1153161 TSecr=0"
"39565","13305.075279","105.99.75.92","131.243.1.10","TCP","74","63348  >  21 [SYN] Seq=3054234489 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=555209 TSecr=0 WS=2"
"39783","13376.646773","188.121.245.62","131.243.1.10","TCP","62","2142  >  21 [SYN] Seq=15015443 Win=8192 Len=0 MSS=1322 SACK_PERM=1"
"41461","13741.265638","77.112.39.234","131.243.1.10","TCP","74","57757  >  21 [SYN] Seq=3229043361 Win=5808 Len=0 MSS=1412 SACK_PERM=1 TSval=672711 TSecr=0 WS=1"
"42003","13781.646211","73.231.82.55","131.243.1.10","TCP","58","53572  >  21 [SYN] Seq=3983448332 Win=8760 Len=0 MSS=1460"
"43600","13988.715720","161.193.137.36","131.243.1.10","TCP","62","61060  >  21 [SYN] Seq=3684970211 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"44028","14020.003507","176.193.178.169","131.243.1.10","TCP","78","62598  >  21 [SYN] Seq=1664156094 Win=16384 Len=0 MSS=1452 SACK_PERM=1 WS=1 TSval=664721350 TSecr=0"
"44160","14031.055210","197.105.135.7","131.243.2.12","TCP","62","33337  >  21 [SYN] Seq=270658339 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"45848","14310.106413","255.126.43.101","128.3.12.44","TCP","74","50491  >  21 [SYN] Seq=4132671252 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=198207259 TSecr=0 WS=1"
"46000","14352.609977","140.90.232.130","128.3.12.44","TCP","74","46127  >  21 [SYN] Seq=4165662947 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=245133694 TSecr=0 WS=1"
"46185","14440.585169","139.48.62.62","131.243.1.10","TCP","78","1318  >  21 [SYN] Seq=525166899 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=1246471855 TSecr=0"
"46481","14568.914082","65.227.173.163","131.243.1.10","TCP","62","37081  >  21 [SYN] Seq=3835389392 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"46695","14643.769981","12.248.73.217","131.243.1.10","TCP","62","1431  >  21 [SYN] Seq=3688001783 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"46814","14680.617686","155.127.0.177","131.243.2.12","TCP","66","5025  >  21 [SYN] Seq=847663426 Win=16960 Len=0 MSS=1460 WS=16 SACK_PERM=1"
"47211","14908.503046","147.240.86.185","131.243.1.10","TCP","74","46297  >  21 [SYN] Seq=1803084416 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2084975714 TSecr=0 WS=1"
"47418","14988.763247","113.170.127.199","131.243.1.10","TCP","62","4637  >  21 [SYN] Seq=3903944834 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"47870","15024.670981","173.218.67.133","131.243.1.10","TCP","74","33379  >  21 [SYN] Seq=590049866 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=75309 TSecr=0 WS=1"
"48838","15166.459455","169.59.118.27","131.243.1.10","TCP","74","1176  >  21 [SYN] Seq=778169970 Win=5840 Len=0 MSS=1460 TSval=733455 TSecr=0 WS=1"
"49606","15530.803536","11.58.227.219","131.243.1.10","TCP","62","9627  >  21 [SYN] Seq=1963896346 Win=32767 Len=0 MSS=1322 SACK_PERM=1"
"49727","15759.566542","111.222.166.141","131.243.1.10","TCP","62","1079  >  21 [SYN] Seq=10453667 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"49809","15836.818608","133.183.60.94","131.243.1.10","TCP","62","3886  >  21 [SYN] Seq=4086906048 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"49869","15849.026802","94.99.144.179","131.243.1.10","TCP","74","1128  >  21 [SYN] Seq=1658685387 Win=4848 Len=0 MSS=1616 SACK_PERM=1 TSval=7532020 TSecr=0 WS=1"
"50177","16061.271923","241.172.208.75","131.243.1.10","TCP","74","1224  >  21 [SYN] Seq=1868882946 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=7067287 TSecr=0 WS=1"
"50311","16074.341026","244.195.221.109","131.243.2.12","TCP","62","1936  >  21 [SYN] Seq=857984492 Win=64240 Len=0 MSS=1380 SACK_PERM=1"
"50374","16282.769072","219.81.128.59","131.243.1.10","TCP","62","1587  >  21 [SYN] Seq=2226729188 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"50793","16377.664492","116.26.146.22","131.243.1.10","TCP","62","1825  >  21 [SYN] Seq=3167945306 Win=11520 Len=0 MSS=1460 SACK_PERM=1"
"51176","16441.512470","109.101.191.162","131.243.1.10","TCP","74","3279  >  21 [SYN] Seq=2089708835 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=111168168 TSecr=0 WS=1"
"52994","16928.428805","229.117.73.96","128.3.12.44","TCP","78","6480  >  21 [SYN] Seq=2659918691 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=331769115 TSecr=0"
"53405","17080.475333","92.222.78.98","128.3.12.44","TCP","74","3429  >  21 [SYN] Seq=2750620202 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=18207048 TSecr=0 WS=1"
"53587","17153.208009","59.119.174.139","131.243.1.10","TCP","58","52064  >  21 [SYN] Seq=2358476689 Win=8760 Len=0 MSS=1460"
"53656","17400.252501","49.134.164.249","131.243.1.10","TCP","74","65481  >  21 [SYN] Seq=3450610981 Win=16384 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0"
"53731","17454.415687","35.110.180.140","131.243.1.10","TCP","74","3142  >  21 [SYN] Seq=3169264725 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=51965244 TSecr=0 WS=1"
"53799","17538.954405","129.163.126.82","128.3.20.245","TCP","62","2208  >  21 [SYN] Seq=73817830 Win=65535 Len=0 MSS=1372 SACK_PERM=1"
"54456","17800.422211","163.50.170.250","131.243.1.10","TCP","62","49027  >  21 [SYN] Seq=900369348 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"54519","17830.996062","172.46.42.88","131.243.1.10","TCP","74","3143  >  21 [SYN] Seq=3807509928 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=530533923 TSecr=0 WS=1"
"54609","17926.229474","152.78.9.17","131.243.1.10","TCP","74","64734  >  21 [SYN] Seq=3818086004 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10486325 TSecr=0 WS=1"
"54720","17953.406453","158.214.230.206","128.3.12.44","TCP","74","13695  >  21 [SYN] Seq=3017812731 Win=16384 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0"
"54766","17966.300196","136.118.224.122","131.243.2.12","TCP","78","3565  >  21 [SYN] Seq=2244890650 Win=44620 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"55199","18178.396112","42.30.77.233","131.243.2.12","TCP","62","6668  >  21 [SYN] Seq=1954194030 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"55905","18387.645438","100.249.76.9","131.243.2.12","TCP","66","1142  >  21 [SYN] Seq=2625596689 Win=32767 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"57024","18620.569511","99.120.228.142","131.243.1.10","TCP","58","43149  >  21 [SYN] Seq=3068772703 Win=64240 Len=0 MSS=1460"
