"177676","53560.204053","71.67.95.218","116.77.54.137","TCP","74","3220  >  21 [SYN] Seq=1947189612 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363189 TSecr=0 WS=1"
"177700","53562.078192","71.67.95.218","169.6.170.71","TCP","74","3225  >  21 [SYN] Seq=1957549016 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363399 TSecr=0 WS=1"
"177704","53562.209878","71.67.95.218","177.227.64.76","TCP","74","2655  >  21 [SYN] Seq=1945451736 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363408 TSecr=0 WS=1"
"177713","53563.230209","71.67.95.218","210.224.58.215","TCP","74","3314  >  21 [SYN] Seq=1956482621 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363501 TSecr=0 WS=1"
"177715","53563.231749","71.67.95.218","140.110.51.152","TCP","74","3334  >  21 [SYN] Seq=1961274398 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363508 TSecr=0 WS=1"
"177717","53563.767203","71.67.95.218","160.3.198.187","TCP","74","3755  >  21 [SYN] Seq=1952066115 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363518 TSecr=0 WS=1"
"177738","53565.314357","71.67.95.218","2.95.157.247","TCP","74","3251  >  21 [SYN] Seq=1947417428 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363727 TSecr=0 WS=1"
"177757","53566.736869","71.67.95.218","179.125.134.73","TCP","74","3722  >  21 [SYN] Seq=1951460979 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=686363818 TSecr=0 WS=1"
"195832","60835.259028","102.237.40.194","163.86.146.154","TCP","62","3315  >  21 [SYN] Seq=1469222063 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"211465","66412.454865","24.244.108.161","131.142.160.17","TCP","62","1064  >  21 [SYN] Seq=4069017 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"277454","84933.384590","116.209.217.150","102.174.154.179","TCP","62","1817  >  21 [SYN] Seq=1959093079 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"277456","84933.424107","116.209.217.150","78.240.62.141","TCP","62","1836  >  21 [SYN] Seq=1960710949 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"277458","84933.428860","116.209.217.150","54.21.221.57","TCP","62","1837  >  21 [SYN] Seq=1960763888 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
